model,error_type,steps,fr_compound,fr_step_i,fr_step_j,fr_expected_indep,super_additive,interaction_delta
claude-3-haiku,omission,"(1, 3)",0.5204,0.1847,0.2344,0.3758,True,0.1446
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.098,0.1327,0.2344,0.3359,False,-0.2379
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 2)",0.5221,0.1327,0.174,0.2836,True,0.2385
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0794,0.1327,0.2344,0.3359,False,-0.2565
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.26,0.1847,0.174,0.3266,False,-0.0666
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.2022,0.1847,0.174,0.3266,False,-0.1244
claude-3-haiku,omission,"(0, 3)",0.4308,0.1327,0.2344,0.3359,True,0.0949
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.2944,0.1847,0.2344,0.3758,False,-0.0814
claude-3-haiku,omission,"(1, 3)",0.0714,0.1847,0.2344,0.3758,False,-0.3044
claude-3-haiku,omission,"(1, 3)",0.2545,0.1847,0.2344,0.3758,False,-0.1213
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.0,0.1847,0.2344,0.3758,False,-0.3758
claude-3-haiku,omission,"(1, 3)",0.1951,0.1847,0.2344,0.3758,False,-0.1807
claude-3-haiku,omission,"(1, 2)",0.5815,0.1847,0.174,0.3266,True,0.2549
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0442,0.1847,0.2344,0.3758,False,-0.3316
claude-3-haiku,omission,"(1, 2)",0.0,0.1847,0.174,0.3266,False,-0.3266
claude-3-haiku,omission,"(1, 3)",0.0442,0.1847,0.2344,0.3758,False,-0.3316
claude-3-haiku,omission,"(1, 3)",0.2944,0.1847,0.2344,0.3758,False,-0.0814
claude-3-haiku,omission,"(1, 3)",0.2807,0.1847,0.2344,0.3758,False,-0.0951
claude-3-haiku,omission,"(0, 1)",0.3973,0.1327,0.1847,0.2929,True,0.1044
claude-3-haiku,omission,"(0, 1)",0.3698,0.1327,0.1847,0.2929,True,0.0769
claude-3-haiku,omission,"(0, 1)",0.4425,0.1327,0.1847,0.2929,True,0.1496
claude-3-haiku,omission,"(0, 1)",0.3885,0.1327,0.1847,0.2929,True,0.0956
claude-3-haiku,omission,"(0, 1)",0.4104,0.1327,0.1847,0.2929,True,0.1175
claude-3-haiku,omission,"(0, 1)",0.3722,0.1327,0.1847,0.2929,True,0.0793
claude-3-haiku,omission,"(0, 1)",0.3965,0.1327,0.1847,0.2929,True,0.1036
claude-3-haiku,omission,"(0, 1)",0.4295,0.1327,0.1847,0.2929,True,0.1366
claude-3-haiku,omission,"(0, 1)",0.3657,0.1327,0.1847,0.2929,True,0.0728
claude-3-haiku,omission,"(0, 1)",0.3649,0.1327,0.1847,0.2929,True,0.072
claude-3-haiku,omission,"(0, 2)",0.4215,0.1327,0.174,0.2836,True,0.1379
claude-3-haiku,omission,"(0, 2)",0.4076,0.1327,0.174,0.2836,True,0.124
claude-3-haiku,omission,"(0, 2)",0.4278,0.1327,0.174,0.2836,True,0.1442
claude-3-haiku,omission,"(0, 2)",0.3834,0.1327,0.174,0.2836,True,0.0998
claude-3-haiku,omission,"(0, 2)",0.3977,0.1327,0.174,0.2836,True,0.1141
claude-3-haiku,omission,"(0, 2)",0.3933,0.1327,0.174,0.2836,True,0.1097
claude-3-haiku,omission,"(0, 2)",0.4507,0.1327,0.174,0.2836,True,0.1671
claude-3-haiku,omission,"(0, 2)",0.4013,0.1327,0.174,0.2836,True,0.1177
claude-3-haiku,omission,"(0, 2)",0.3977,0.1327,0.174,0.2836,True,0.1141
claude-3-haiku,omission,"(0, 2)",0.3741,0.1327,0.174,0.2836,True,0.0905
claude-3-haiku,omission,"(0, 3)",0.3671,0.1327,0.2344,0.3359,True,0.0312
claude-3-haiku,omission,"(0, 3)",0.4571,0.1327,0.2344,0.3359,True,0.1212
claude-3-haiku,omission,"(0, 3)",0.3727,0.1327,0.2344,0.3359,True,0.0368
claude-3-haiku,omission,"(0, 3)",0.4448,0.1327,0.2344,0.3359,True,0.1088
claude-3-haiku,omission,"(0, 3)",0.4441,0.1327,0.2344,0.3359,True,0.1082
claude-3-haiku,omission,"(0, 3)",0.3609,0.1327,0.2344,0.3359,True,0.025
claude-3-haiku,omission,"(0, 3)",0.425,0.1327,0.2344,0.3359,True,0.089
claude-3-haiku,omission,"(0, 3)",0.3665,0.1327,0.2344,0.3359,True,0.0305
claude-3-haiku,omission,"(0, 3)",0.3706,0.1327,0.2344,0.3359,True,0.0346
claude-3-haiku,omission,"(0, 3)",0.3681,0.1327,0.2344,0.3359,True,0.0322
claude-3-haiku,omission,"(1, 2)",0.4768,0.1847,0.174,0.3266,True,0.1502
claude-3-haiku,omission,"(1, 2)",0.5095,0.1847,0.174,0.3266,True,0.1829
claude-3-haiku,omission,"(1, 2)",0.4906,0.1847,0.174,0.3266,True,0.164
claude-3-haiku,omission,"(1, 2)",0.4174,0.1847,0.174,0.3266,True,0.0908
claude-3-haiku,omission,"(1, 2)",0.4582,0.1847,0.174,0.3266,True,0.1316
claude-3-haiku,omission,"(1, 2)",0.6076,0.1847,0.174,0.3266,True,0.281
claude-3-haiku,omission,"(1, 2)",0.4187,0.1847,0.174,0.3266,True,0.0921
claude-3-haiku,omission,"(1, 2)",0.4208,0.1847,0.174,0.3266,True,0.0942
claude-3-haiku,omission,"(1, 2)",0.4947,0.1847,0.174,0.3266,True,0.1681
claude-3-haiku,omission,"(1, 2)",0.4687,0.1847,0.174,0.3266,True,0.1421
claude-3-haiku,omission,"(1, 3)",0.4768,0.1847,0.2344,0.3758,True,0.1011
claude-3-haiku,omission,"(1, 3)",0.5095,0.1847,0.2344,0.3758,True,0.1337
claude-3-haiku,omission,"(1, 3)",0.4768,0.1847,0.2344,0.3758,True,0.1011
claude-3-haiku,omission,"(1, 3)",0.4768,0.1847,0.2344,0.3758,True,0.1011
claude-3-haiku,omission,"(1, 3)",0.4441,0.1847,0.2344,0.3758,True,0.0684
claude-3-haiku,omission,"(1, 3)",0.4768,0.1847,0.2344,0.3758,True,0.1011
claude-3-haiku,omission,"(1, 3)",0.503,0.1847,0.2344,0.3758,True,0.1272
claude-3-haiku,omission,"(1, 3)",0.4768,0.1847,0.2344,0.3758,True,0.1011
claude-3-haiku,omission,"(1, 3)",0.4441,0.1847,0.2344,0.3758,True,0.0684
claude-3-haiku,omission,"(1, 3)",0.4114,0.1847,0.2344,0.3758,True,0.0357
claude-3-haiku,omission,"(0, 1)",0.4352,0.1327,0.1847,0.2929,True,0.1423
claude-3-haiku,omission,"(0, 1)",0.4395,0.1327,0.1847,0.2929,True,0.1466
claude-3-haiku,omission,"(0, 1)",0.3629,0.1327,0.1847,0.2929,True,0.07
claude-3-haiku,omission,"(0, 1)",0.3745,0.1327,0.1847,0.2929,True,0.0816
claude-3-haiku,omission,"(0, 1)",0.3876,0.1327,0.1847,0.2929,True,0.0947
claude-3-haiku,omission,"(0, 1)",0.4126,0.1327,0.1847,0.2929,True,0.1197
claude-3-haiku,omission,"(0, 1)",0.3863,0.1327,0.1847,0.2929,True,0.0934
claude-3-haiku,omission,"(0, 1)",0.3861,0.1327,0.1847,0.2929,True,0.0932
claude-3-haiku,omission,"(0, 1)",0.3577,0.1327,0.1847,0.2929,True,0.0648
claude-3-haiku,omission,"(0, 1)",0.3861,0.1327,0.1847,0.2929,True,0.0932
claude-3-haiku,omission,"(0, 2)",0.4291,0.1327,0.174,0.2836,True,0.1455
claude-3-haiku,omission,"(0, 2)",0.3831,0.1327,0.174,0.2836,True,0.0995
claude-3-haiku,omission,"(0, 2)",0.364,0.1327,0.174,0.2836,True,0.0804
claude-3-haiku,omission,"(0, 2)",0.4352,0.1327,0.174,0.2836,True,0.1516
claude-3-haiku,omission,"(0, 2)",0.4114,0.1327,0.174,0.2836,True,0.1278
claude-3-haiku,omission,"(0, 2)",0.3863,0.1327,0.174,0.2836,True,0.1027
claude-3-haiku,omission,"(0, 2)",0.3911,0.1327,0.174,0.2836,True,0.1075
claude-3-haiku,omission,"(0, 2)",0.346,0.1327,0.174,0.2836,True,0.0624
claude-3-haiku,omission,"(0, 2)",0.362,0.1327,0.174,0.2836,True,0.0784
claude-3-haiku,omission,"(0, 2)",0.3997,0.1327,0.174,0.2836,True,0.116
claude-3-haiku,omission,"(0, 3)",0.3665,0.1327,0.2344,0.3359,True,0.0305
claude-3-haiku,omission,"(0, 3)",0.3951,0.1327,0.2344,0.3359,True,0.0592
claude-3-haiku,omission,"(0, 3)",0.3838,0.1327,0.2344,0.3359,True,0.0478
claude-3-haiku,omission,"(0, 3)",0.3733,0.1327,0.2344,0.3359,True,0.0374
claude-3-haiku,omission,"(0, 3)",0.3851,0.1327,0.2344,0.3359,True,0.0492
claude-3-haiku,omission,"(0, 3)",0.4114,0.1327,0.2344,0.3359,True,0.0755
claude-3-haiku,omission,"(0, 3)",0.3571,0.1327,0.2344,0.3359,True,0.0212
claude-3-haiku,omission,"(0, 3)",0.3653,0.1327,0.2344,0.3359,True,0.0293
claude-3-haiku,omission,"(0, 3)",0.3853,0.1327,0.2344,0.3359,True,0.0493
claude-3-haiku,omission,"(0, 3)",0.3609,0.1327,0.2344,0.3359,True,0.025
claude-3-haiku,omission,"(1, 2)",0.5504,0.1847,0.174,0.3266,True,0.2238
claude-3-haiku,omission,"(1, 2)",0.4114,0.1847,0.174,0.3266,True,0.0848
claude-3-haiku,omission,"(1, 2)",0.3722,0.1847,0.174,0.3266,True,0.0456
claude-3-haiku,omission,"(1, 2)",0.4131,0.1847,0.174,0.3266,True,0.0865
claude-3-haiku,omission,"(1, 2)",0.3624,0.1847,0.174,0.3266,True,0.0358
claude-3-haiku,omission,"(1, 2)",0.4986,0.1847,0.174,0.3266,True,0.172
claude-3-haiku,omission,"(1, 2)",0.5815,0.1847,0.174,0.3266,True,0.2549
claude-3-haiku,omission,"(1, 2)",0.5526,0.1847,0.174,0.3266,True,0.226
claude-3-haiku,omission,"(1, 2)",0.4029,0.1847,0.174,0.3266,True,0.0763
claude-3-haiku,omission,"(1, 2)",0.4131,0.1847,0.174,0.3266,True,0.0865
claude-3-haiku,omission,"(1, 3)",0.4131,0.1847,0.2344,0.3758,True,0.0373
claude-3-haiku,omission,"(1, 3)",0.4083,0.1847,0.2344,0.3758,True,0.0325
claude-3-haiku,omission,"(1, 3)",0.4149,0.1847,0.2344,0.3758,True,0.0391
claude-3-haiku,omission,"(1, 3)",0.3633,0.1847,0.2344,0.3758,False,-0.0125
claude-3-haiku,omission,"(1, 3)",0.3642,0.1847,0.2344,0.3758,False,-0.0116
claude-3-haiku,omission,"(1, 3)",0.3853,0.1847,0.2344,0.3758,True,0.0095
claude-3-haiku,omission,"(1, 3)",0.5095,0.1847,0.2344,0.3758,True,0.1337
claude-3-haiku,omission,"(1, 3)",0.3717,0.1847,0.2344,0.3758,False,-0.0041
claude-3-haiku,omission,"(1, 3)",0.3628,0.1847,0.2344,0.3758,False,-0.013
claude-3-haiku,omission,"(1, 3)",0.3642,0.1847,0.2344,0.3758,False,-0.0116
claude-3-haiku,omission,"(0, 1)",0.346,0.1327,0.1847,0.2929,True,0.0532
claude-3-haiku,omission,"(0, 1)",0.7485,0.1327,0.1847,0.2929,True,0.4556
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.5204,0.1327,0.1847,0.2929,True,0.2275
claude-3-haiku,omission,"(0, 1)",0.4896,0.1327,0.1847,0.2929,True,0.1967
claude-3-haiku,omission,"(0, 1)",0.3733,0.1327,0.1847,0.2929,True,0.0804
claude-3-haiku,omission,"(0, 1)",0.5625,0.1327,0.1847,0.2929,True,0.2696
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.4208,0.1327,0.1847,0.2929,True,0.1279
claude-3-haiku,omission,"(0, 1)",0.5254,0.1327,0.1847,0.2929,True,0.2325
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.346,0.1327,0.174,0.2836,True,0.0624
claude-3-haiku,omission,"(0, 2)",0.4649,0.1327,0.174,0.2836,True,0.1813
claude-3-haiku,omission,"(0, 2)",0.3765,0.1327,0.174,0.2836,True,0.0929
claude-3-haiku,omission,"(0, 2)",0.3874,0.1327,0.174,0.2836,True,0.1037
claude-3-haiku,omission,"(0, 2)",0.4204,0.1327,0.174,0.2836,True,0.1368
claude-3-haiku,omission,"(0, 2)",0.4131,0.1327,0.174,0.2836,True,0.1295
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.3845,0.1327,0.174,0.2836,True,0.1009
claude-3-haiku,omission,"(0, 3)",0.3834,0.1327,0.2344,0.3359,True,0.0475
claude-3-haiku,omission,"(0, 3)",0.4332,0.1327,0.2344,0.3359,True,0.0973
claude-3-haiku,omission,"(0, 3)",0.4521,0.1327,0.2344,0.3359,True,0.1162
claude-3-haiku,omission,"(0, 3)",0.3765,0.1327,0.2344,0.3359,True,0.0405
claude-3-haiku,omission,"(0, 3)",0.4582,0.1327,0.2344,0.3359,True,0.1222
claude-3-haiku,omission,"(0, 3)",0.4649,0.1327,0.2344,0.3359,True,0.129
claude-3-haiku,omission,"(0, 3)",0.3711,0.1327,0.2344,0.3359,True,0.0352
claude-3-haiku,omission,"(0, 3)",0.3991,0.1327,0.2344,0.3359,True,0.0631
claude-3-haiku,omission,"(0, 3)",0.3964,0.1327,0.2344,0.3359,True,0.0604
claude-3-haiku,omission,"(1, 2)",0.5972,0.1847,0.174,0.3266,True,0.2706
claude-3-haiku,omission,"(0, 2)",0.6185,0.1327,0.174,0.2836,True,0.3349
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(1, 2)",0.4837,0.1847,0.174,0.3266,True,0.1571
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(0, 3)",0.6076,0.1327,0.2344,0.3359,True,0.2717
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(1, 2)",0.7307,0.1847,0.174,0.3266,True,0.4041
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(1, 3)",0.6076,0.1847,0.2344,0.3758,True,0.2318
claude-3-haiku,omission,"(1, 3)",0.346,0.1847,0.2344,0.3758,False,-0.0297
claude-3-haiku,omission,"(1, 3)",0.6322,0.1847,0.2344,0.3758,True,0.2564
claude-3-haiku,omission,"(1, 3)",0.6599,0.1847,0.2344,0.3758,True,0.2842
claude-3-haiku,omission,"(1, 3)",0.346,0.1847,0.2344,0.3758,False,-0.0297
claude-3-haiku,omission,"(1, 3)",0.5526,0.1847,0.2344,0.3758,True,0.1768
claude-3-haiku,omission,"(1, 3)",0.346,0.1847,0.2344,0.3758,False,-0.0297
claude-3-haiku,omission,"(1, 3)",0.4395,0.1847,0.2344,0.3758,True,0.0637
claude-3-haiku,omission,"(1, 3)",0.7664,0.1847,0.2344,0.3758,True,0.3907
claude-3-haiku,omission,"(1, 3)",0.4999,0.1847,0.2344,0.3758,True,0.1241
claude-3-haiku,omission,"(0, 1)",0.1024,0.1327,0.1847,0.2929,False,-0.1905
claude-3-haiku,omission,"(0, 1)",0.1037,0.1327,0.1847,0.2929,False,-0.1892
claude-3-haiku,omission,"(1, 2)",0.346,0.1847,0.174,0.3266,True,0.0195
claude-3-haiku,omission,"(0, 1)",0.1426,0.1327,0.1847,0.2929,False,-0.1503
claude-3-haiku,omission,"(0, 1)",0.3762,0.1327,0.1847,0.2929,True,0.0833
claude-3-haiku,omission,"(0, 1)",0.3813,0.1327,0.1847,0.2929,True,0.0884
claude-3-haiku,omission,"(0, 1)",0.1312,0.1327,0.1847,0.2929,False,-0.1617
claude-3-haiku,omission,"(0, 1)",0.0106,0.1327,0.1847,0.2929,False,-0.2823
claude-3-haiku,omission,"(0, 1)",0.3657,0.1327,0.1847,0.2929,True,0.0728
claude-3-haiku,omission,"(0, 1)",0.1186,0.1327,0.1847,0.2929,False,-0.1743
claude-3-haiku,omission,"(0, 1)",0.1439,0.1327,0.1847,0.2929,False,-0.149
claude-3-haiku,omission,"(0, 2)",0.1147,0.1327,0.174,0.2836,False,-0.169
claude-3-haiku,omission,"(0, 2)",0.0,0.1327,0.174,0.2836,False,-0.2836
claude-3-haiku,omission,"(0, 2)",0.1056,0.1327,0.174,0.2836,False,-0.178
claude-3-haiku,omission,"(0, 2)",0.3682,0.1327,0.174,0.2836,True,0.0845
claude-3-haiku,omission,"(0, 2)",0.4395,0.1327,0.174,0.2836,True,0.1559
claude-3-haiku,omission,"(0, 2)",0.1078,0.1327,0.174,0.2836,False,-0.1758
claude-3-haiku,omission,"(0, 2)",0.1382,0.1327,0.174,0.2836,False,-0.1454
claude-3-haiku,omission,"(0, 2)",0.0229,0.1327,0.174,0.2836,False,-0.2607
claude-3-haiku,omission,"(0, 2)",0.1106,0.1327,0.174,0.2836,False,-0.173
claude-3-haiku,omission,"(0, 2)",0.1147,0.1327,0.174,0.2836,False,-0.169
claude-3-haiku,omission,"(0, 3)",0.3741,0.1327,0.2344,0.3359,True,0.0381
claude-3-haiku,omission,"(0, 3)",0.3591,0.1327,0.2344,0.3359,True,0.0232
claude-3-haiku,omission,"(0, 3)",0.1021,0.1327,0.2344,0.3359,False,-0.2338
claude-3-haiku,omission,"(0, 3)",0.1166,0.1327,0.2344,0.3359,False,-0.2193
claude-3-haiku,omission,"(0, 3)",0.1419,0.1327,0.2344,0.3359,False,-0.1941
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.0,0.1327,0.2344,0.3359,False,-0.3359
claude-3-haiku,omission,"(0, 3)",0.1166,0.1327,0.2344,0.3359,False,-0.2193
claude-3-haiku,omission,"(0, 3)",0.1125,0.1327,0.2344,0.3359,False,-0.2234
claude-3-haiku,omission,"(0, 3)",0.3711,0.1327,0.2344,0.3359,True,0.0352
claude-3-haiku,omission,"(1, 2)",0.1176,0.1847,0.174,0.3266,False,-0.209
claude-3-haiku,omission,"(1, 2)",0.1851,0.1847,0.174,0.3266,False,-0.1415
claude-3-haiku,omission,"(1, 2)",0.4932,0.1847,0.174,0.3266,True,0.1666
claude-3-haiku,omission,"(1, 2)",0.1422,0.1847,0.174,0.3266,False,-0.1844
claude-3-haiku,omission,"(1, 2)",0.3025,0.1847,0.174,0.3266,False,-0.0241
claude-3-haiku,omission,"(1, 2)",0.1458,0.1847,0.174,0.3266,False,-0.1808
claude-3-haiku,omission,"(1, 2)",0.0154,0.1847,0.174,0.3266,False,-0.3112
claude-3-haiku,omission,"(1, 2)",0.2034,0.1847,0.174,0.3266,False,-0.1232
claude-3-haiku,omission,"(1, 2)",0.4996,0.1847,0.174,0.3266,True,0.173
claude-3-haiku,omission,"(1, 2)",0.6256,0.1847,0.174,0.3266,True,0.299
claude-3-haiku,omission,"(1, 3)",0.1348,0.1847,0.2344,0.3758,False,-0.241
claude-3-haiku,omission,"(1, 3)",0.1698,0.1847,0.2344,0.3758,False,-0.206
claude-3-haiku,omission,"(1, 3)",0.1142,0.1847,0.2344,0.3758,False,-0.2616
claude-3-haiku,omission,"(1, 3)",0.1253,0.1847,0.2344,0.3758,False,-0.2504
claude-3-haiku,omission,"(1, 3)",0.1422,0.1847,0.2344,0.3758,False,-0.2336
claude-3-haiku,omission,"(1, 3)",0.346,0.1847,0.2344,0.3758,False,-0.0297
claude-3-haiku,omission,"(1, 3)",0.158,0.1847,0.2344,0.3758,False,-0.2178
claude-3-haiku,omission,"(1, 3)",0.1792,0.1847,0.2344,0.3758,False,-0.1966
claude-3-haiku,omission,"(1, 3)",0.1662,0.1847,0.2344,0.3758,False,-0.2096
claude-3-haiku,omission,"(1, 3)",0.1935,0.1847,0.2344,0.3758,False,-0.1823
claude-3-haiku,omission,"(0, 1)",0.3749,0.1327,0.1847,0.2929,True,0.082
claude-3-haiku,omission,"(0, 1)",0.3668,0.1327,0.1847,0.2929,True,0.0739
claude-3-haiku,omission,"(0, 1)",0.3964,0.1327,0.1847,0.2929,True,0.1035
claude-3-haiku,omission,"(0, 1)",0.3904,0.1327,0.1847,0.2929,True,0.0975
claude-3-haiku,omission,"(0, 1)",0.3936,0.1327,0.1847,0.2929,True,0.1007
claude-3-haiku,omission,"(0, 1)",0.0591,0.1327,0.1847,0.2929,False,-0.2338
claude-3-haiku,omission,"(0, 2)",0.038,0.1327,0.174,0.2836,False,-0.2456
claude-3-haiku,omission,"(0, 1)",0.3861,0.1327,0.1847,0.2929,True,0.0932
claude-3-haiku,omission,"(0, 1)",0.3701,0.1327,0.1847,0.2929,True,0.0772
claude-3-haiku,omission,"(0, 2)",0.0634,0.1327,0.174,0.2836,False,-0.2202
claude-3-haiku,omission,"(0, 1)",0.4017,0.1327,0.1847,0.2929,True,0.1088
claude-3-haiku,omission,"(0, 2)",0.3979,0.1327,0.174,0.2836,True,0.1143
claude-3-haiku,omission,"(0, 2)",0.3904,0.1327,0.174,0.2836,True,0.1068
claude-3-haiku,omission,"(0, 2)",0.0873,0.1327,0.174,0.2836,False,-0.1963
claude-3-haiku,omission,"(0, 2)",0.3911,0.1327,0.174,0.2836,True,0.1075
claude-3-haiku,omission,"(0, 2)",0.0872,0.1327,0.174,0.2836,False,-0.1964
claude-3-haiku,omission,"(0, 2)",0.3878,0.1327,0.174,0.2836,True,0.1042
claude-3-haiku,omission,"(0, 1)",0.3905,0.1327,0.1847,0.2929,True,0.0976
claude-3-haiku,omission,"(0, 2)",0.3777,0.1327,0.174,0.2836,True,0.0941
claude-3-haiku,omission,"(0, 2)",0.4008,0.1327,0.174,0.2836,True,0.1172
claude-3-haiku,omission,"(0, 3)",0.3861,0.1327,0.2344,0.3359,True,0.0501
claude-3-haiku,omission,"(0, 3)",0.0975,0.1327,0.2344,0.3359,False,-0.2384
claude-3-haiku,omission,"(0, 3)",0.3887,0.1327,0.2344,0.3359,True,0.0528
claude-3-haiku,omission,"(0, 3)",0.3917,0.1327,0.2344,0.3359,True,0.0557
claude-3-haiku,omission,"(0, 3)",0.1063,0.1327,0.2344,0.3359,False,-0.2297
claude-3-haiku,omission,"(0, 3)",0.0879,0.1327,0.2344,0.3359,False,-0.248
claude-3-haiku,omission,"(0, 3)",0.3733,0.1327,0.2344,0.3359,True,0.0374
claude-3-haiku,omission,"(0, 3)",0.3853,0.1327,0.2344,0.3359,True,0.0493
claude-3-haiku,omission,"(1, 2)",0.1223,0.1847,0.174,0.3266,False,-0.2043
claude-3-haiku,omission,"(0, 3)",0.3748,0.1327,0.2344,0.3359,True,0.0388
claude-3-haiku,omission,"(1, 2)",0.1044,0.1847,0.174,0.3266,False,-0.2222
claude-3-haiku,omission,"(1, 2)",0.1008,0.1847,0.174,0.3266,False,-0.2258
claude-3-haiku,omission,"(1, 2)",0.4021,0.1847,0.174,0.3266,True,0.0755
claude-3-haiku,omission,"(0, 3)",0.4008,0.1327,0.2344,0.3359,True,0.0649
claude-3-haiku,omission,"(1, 2)",0.4005,0.1847,0.174,0.3266,True,0.074
claude-3-haiku,omission,"(1, 2)",0.4055,0.1847,0.174,0.3266,True,0.0789
claude-3-haiku,omission,"(1, 2)",0.4582,0.1847,0.174,0.3266,True,0.1316
claude-3-haiku,omission,"(1, 2)",0.4021,0.1847,0.174,0.3266,True,0.0755
claude-3-haiku,omission,"(1, 2)",0.4493,0.1847,0.174,0.3266,True,0.1227
claude-3-haiku,omission,"(1, 2)",0.4352,0.1847,0.174,0.3266,True,0.1086
claude-3-haiku,omission,"(1, 3)",0.3751,0.1847,0.2344,0.3758,False,-0.0007
claude-3-haiku,omission,"(1, 3)",0.3805,0.1847,0.2344,0.3758,True,0.0047
claude-3-haiku,omission,"(1, 3)",0.4005,0.1847,0.2344,0.3758,True,0.0248
claude-3-haiku,omission,"(1, 3)",0.0537,0.1847,0.2344,0.3758,False,-0.3221
claude-3-haiku,omission,"(1, 3)",0.0945,0.1847,0.2344,0.3758,False,-0.2813
claude-3-haiku,omission,"(1, 3)",0.4097,0.1847,0.2344,0.3758,True,0.0339
claude-3-haiku,omission,"(0, 1)",0.1425,0.1327,0.1847,0.2929,False,-0.1504
claude-3-haiku,omission,"(0, 1)",0.0778,0.1327,0.1847,0.2929,False,-0.2151
claude-3-haiku,omission,"(1, 3)",0.4628,0.1847,0.2344,0.3758,True,0.087
claude-3-haiku,omission,"(1, 3)",0.3714,0.1847,0.2344,0.3758,False,-0.0044
claude-3-haiku,omission,"(1, 3)",0.47,0.1847,0.2344,0.3758,True,0.0942
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
claude-3-haiku,omission,"(0, 1)",0.0,0.1327,0.1847,0.2929,False,-0.2929
